AC|2006|20.24|23.46|16.85|73.19|71.35|75.13|24.54|28.34|20.53|4.38|5.00|3.74
AC|2007|18.81|21.78|15.70|73.73|71.85|75.70|22.71|26.22|19.04|3.98|4.54|3.39
AC|2008|17.49|20.21|14.62|74.25|72.33|76.26|21.05|24.26|17.66|3.62|4.13|3.09
AC|2009|16.25|18.76|13.62|74.76|72.81|76.81|19.48|22.44|16.38|3.28|3.75|2.80
AC|2010|15.10|17.41|12.69|75.26|73.27|77.35|18.03|20.75|15.20|2.98|3.40|2.54
AC|2011|14.63|16.85|12.29|75.48|73.47|77.59|17.46|20.07|14.70|2.87|3.28|2.44
AC|2012|14.17|16.32|11.91|75.69|73.66|77.83|16.87|19.41|14.21|2.74|3.14|2.33
AC|2013|13.72|15.80|11.53|75.91|73.85|78.07|16.32|18.77|13.75|2.64|3.02|2.25
AC|2014|13.29|15.30|11.17|76.12|74.04|78.30|15.78|18.15|13.29|2.53|2.89|2.14
AC|2015|12.87|14.82|10.82|76.33|74.23|78.53|15.26|17.55|12.86|2.42|2.77|2.06
AC|2016|12.48|14.37|10.51|76.53|74.41|78.75|14.77|16.99|12.46|2.32|2.66|1.97
AC|2017|12.11|13.93|10.20|76.72|74.59|78.97|14.31|16.45|12.07|2.23|2.56|1.89
AC|2018|11.74|13.50|9.89|76.92|74.76|79.18|13.86|15.93|11.69|2.15|2.46|1.82
AC|2019|11.39|13.09|9.60|77.11|74.94|79.40|13.43|15.43|11.33|2.07|2.37|1.75
AC|2020|11.05|12.69|9.32|77.31|75.11|79.61|13.01|14.94|10.98|1.98|2.28|1.68
AC|2021|10.74|12.33|9.07|77.48|75.27|79.81|12.63|14.50|10.67|1.91|2.20|1.61
AC|2022|10.44|11.98|8.82|77.66|75.43|80.00|12.26|14.06|10.36|1.84|2.11|1.55
AC|2023|10.14|11.63|8.58|77.84|75.59|80.20|11.90|13.65|10.06|1.77|2.04|1.49
AC|2024|9.86|11.30|8.34|78.01|75.75|80.39|11.56|13.24|9.78|1.71|1.96|1.45
AC|2025|9.58|10.98|8.12|78.19|75.90|80.58|11.21|12.85|9.50|1.65|1.89|1.39
AC|2026|9.33|10.68|7.91|78.35|76.05|80.76|10.90|12.48|9.24|1.59|1.82|1.34
AC|2027|9.08|10.39|7.71|78.51|76.20|80.94|10.60|12.13|9.00|1.53|1.76|1.30
AC|2028|8.84|10.10|7.51|78.67|76.35|81.12|10.32|11.79|8.76|1.49|1.71|1.26
AC|2029|8.61|9.83|7.32|78.83|76.49|81.30|10.03|11.45|8.52|1.43|1.64|1.21
AC|2030|8.38|9.56|7.13|78.99|76.63|81.47|9.75|11.13|8.29|1.38|1.59|1.17
AC|2031|8.18|9.32|6.97|79.14|76.77|81.63|9.51|10.84|8.10|1.34|1.53|1.14
AC|2032|7.98|9.09|6.81|79.28|76.90|81.79|9.27|10.56|7.90|1.30|1.48|1.10
AC|2033|7.78|8.86|6.65|79.43|77.03|81.95|9.03|10.29|7.71|1.26|1.44|1.07
AC|2034|7.60|8.64|6.50|79.57|77.16|82.10|8.81|10.02|7.52|1.21|1.39|1.03
AC|2035|7.41|8.43|6.35|79.71|77.28|82.26|8.57|9.76|7.34|1.17|1.34|1.00
AC|2036|7.25|8.23|6.22|79.84|77.40|82.40|8.38|9.53|7.18|1.14|1.31|0.97
AC|2037|7.09|8.04|6.09|79.97|77.52|82.55|8.19|9.30|7.02|1.11|1.27|0.94
AC|2038|6.93|7.85|5.96|80.10|77.64|82.69|8.00|9.07|6.87|1.08|1.23|0.92
AC|2039|6.77|7.67|5.83|80.23|77.76|82.83|7.81|8.86|6.72|1.05|1.20|0.90
AC|2040|6.62|7.49|5.71|80.36|77.87|82.97|7.63|8.64|6.57|1.01|1.16|0.86
AC|2041|6.49|7.33|5.60|80.48|77.98|83.10|7.48|8.46|6.44|1.00|1.14|0.84
AC|2042|6.36|7.18|5.49|80.59|78.08|83.23|7.32|8.27|6.31|0.97|1.10|0.82
AC|2043|6.23|7.03|5.39|80.71|78.19|83.36|7.16|8.09|6.19|0.94|1.07|0.80
AC|2044|6.10|6.88|5.29|80.82|78.29|83.48|7.01|7.92|6.06|0.91|1.05|0.77
AC|2045|5.98|6.74|5.19|80.94|78.39|83.61|6.86|7.75|5.94|0.89|1.02|0.75
AC|2046|5.87|6.61|5.10|81.04|78.49|83.72|6.73|7.59|5.84|0.87|0.99|0.74
AC|2047|5.76|6.48|5.01|81.14|78.58|83.84|6.60|7.44|5.73|0.85|0.97|0.72
AC|2048|5.66|6.36|4.93|81.25|78.68|83.95|6.48|7.29|5.63|0.82|0.94|0.70
AC|2049|5.56|6.23|4.84|81.35|78.77|84.06|6.37|7.15|5.53|0.81|0.93|0.69
AC|2050|5.45|6.11|4.76|81.45|78.86|84.17|6.24|7.00|5.44|0.79|0.90|0.68
AE|1995|14.74|16.62|12.79|74.35|72.75|76.02|16.79|18.88|14.62|2.08|2.30|1.85
AE|1996|13.70|15.42|11.92|74.72|73.16|76.33|15.57|17.47|13.60|1.89|2.08|1.70
AE|1997|12.76|14.31|11.15|75.07|73.56|76.64|14.37|16.06|12.62|1.63|1.78|1.49
AE|1998|11.87|13.27|10.42|75.41|73.94|76.93|13.33|14.85|11.76|1.48|1.60|1.35
AE|1999|11.03|12.31|9.70|75.73|74.30|77.21|12.33|13.73|10.88|1.32|1.44|1.19
AE|2000|10.25|11.35|9.10|76.04|74.66|77.48|11.41|12.60|10.16|1.17|1.26|1.07
AE|2001|9.90|10.96|8.81|76.19|74.82|77.61|10.99|12.16|9.79|1.10|1.21|0.99
AE|2002|9.57|10.62|8.48|76.34|74.97|77.75|10.59|11.71|9.43|1.03|1.10|0.96
AE|2003|9.25|10.22|8.24|76.48|75.13|77.88|10.21|11.27|9.11|0.97|1.06|0.88
AE|2004|8.95|9.88|7.98|76.62|75.28|78.01|9.88|10.89|8.82|0.94|1.02|0.85
AE|2005|8.64|9.55|7.70|76.76|75.43|78.14|9.50|10.48|8.48|0.86|0.94|0.79
