ET|2038|23.72|4.84|-0.14|1.888|1.874
ET|2039|23.36|4.83|-0.13|1.853|1.84
ET|2040|22.99|4.82|-0.13|1.817|1.804
ET|2041|22.69|4.81|-0.13|1.788|1.775
ET|2042|22.38|4.81|-0.13|1.757|1.744
ET|2043|22.05|4.82|-0.12|1.723|1.712
ET|2044|21.72|4.82|-0.12|1.69|1.678
ET|2045|21.38|4.83|-0.12|1.655|1.643
ET|2046|21.09|4.84|-0.12|1.625|1.613
ET|2047|20.8|4.86|-0.12|1.594|1.582
ET|2048|20.49|4.88|-0.11|1.561|1.549
ET|2049|20.18|4.91|-0.11|1.527|1.516
ET|2050|19.86|4.93|-0.11|1.493|1.481
EZ|1991|12.55|12.06|0.28|0.049|0.077
EZ|1992|11.8|11.67|1.14|0.013|0.127
EZ|1993|11.72|11.44|0.53|0.028|0.081
EZ|1994|10.32|11.36|0.96|-0.104|-0.008
EZ|1995|9.31|11.42|0.97|-0.211|-0.114
EZ|1996|8.77|10.94|0.98|-0.217|-0.118
EZ|1997|8.8|10.95|1.17|-0.215|-0.097
EZ|1998|8.8|10.64|0.92|-0.184|-0.092
EZ|1999|8.7|10.68|0.85|-0.198|-0.112
EZ|2000|8.85|10.61|0.64|-0.176|-0.112
EZ|2001|8.85|10.51|-0.83|-0.166|-0.25
EZ|2002|9.06|10.57|1.2|-0.151|-0.031
EZ|2003|9.15|10.87|2.52|-0.172|0.08
EZ|2004|9.53|10.46|1.82|-0.093|0.089
EZ|2005|9.96|10.51|3.53|-0.055|0.297
EZ|2006|10.27|10.14|3.37|0.013|0.351
EZ|2007|11.06|10.09|8.1|0.097|0.906
EZ|2008|11.44|10.04|6.87|0.14|0.826
EZ|2009|11.25|10.21|2.69|0.104|0.373
EZ|2010|11.1|10.13|1.48|0.097|0.246
EZ|2011|10.28|10.11|1.6|0.017|0.177
EZ|2012|10.12|10.17|1.78|-0.005|0.172
EZ|2013|9.95|10.23|1.97|-0.028|0.168
EZ|2014|9.79|10.29|2.15|-0.05|0.165
EZ|2015|9.63|10.34|2.33|-0.071|0.162
EZ|2016|9.48|10.41|2.33|-0.093|0.14
EZ|2017|9.33|10.47|2.33|-0.114|0.119
EZ|2018|9.19|10.54|2.32|-0.135|0.098
EZ|2019|9.04|10.61|2.32|-0.157|0.076
EZ|2020|8.9|10.68|2.32|-0.178|0.054
EZ|2021|8.75|10.78|2.32|-0.203|0.029
EZ|2022|8.59|10.88|2.32|-0.229|0.003
EZ|2023|8.43|10.99|2.32|-0.256|-0.024
EZ|2024|8.28|11.1|2.32|-0.282|-0.05
EZ|2025|8.14|11.22|2.32|-0.308|-0.076
EZ|2026|8.03|11.37|2.32|-0.334|-0.101
EZ|2027|7.95|11.52|2.33|-0.357|-0.124
EZ|2028|7.91|11.68|2.33|-0.377|-0.144
EZ|2029|7.9|11.83|2.33|-0.393|-0.16
EZ|2030|7.92|11.99|2.34|-0.407|-0.172
EZ|2031|7.98|12.15|2.34|-0.417|-0.183
EZ|2032|8.07|12.31|2.35|-0.424|-0.189
EZ|2033|8.18|12.46|2.35|-0.428|-0.192
EZ|2034|8.32|12.59|2.36|-0.427|-0.192
EZ|2035|8.47|12.72|2.36|-0.425|-0.189
EZ|2036|8.62|12.85|2.36|-0.423|-0.187
EZ|2037|8.76|12.97|2.37|-0.421|-0.184
EZ|2038|8.89|13.07|2.37|-0.418|-0.181
EZ|2039|8.98|13.16|2.38|-0.418|-0.18
EZ|2040|9.05|13.23|2.38|-0.418|-0.18
EZ|2041|9.09|13.31|2.39|-0.422|-0.184
EZ|2042|9.09|13.38|2.39|-0.429|-0.189
EZ|2043|9.08|13.44|2.39|-0.436|-0.196
EZ|2044|9.06|13.49|2.4|-0.443|-0.204
EZ|2045|9.02|13.54|2.4|-0.452|-0.212
EZ|2046|8.97|13.6|2.41|-0.463|-0.222
EZ|2047|8.92|13.66|2.42|-0.474|-0.232
EZ|2048|8.87|13.71|2.42|-0.484|-0.243
EZ|2049|8.82|13.77|2.43|-0.495|-0.253
EZ|2050|8.77|13.83|2.43|-0.506|-0.263
FI|1991|13.04|9.83|2.6|0.321|0.581
FI|1992|13.24|9.89|1.69|0.335|0.504
FI|1993|12.8|10.07|1.66|0.273|0.439
FI|1994|12.83|9.44|0.58|0.339|0.397
FI|1995|12.35|9.65|0.64|0.27|0.334
FI|1996|11.86|9.6|0.53|0.226|0.279
FI|1997|11.56|9.56|0.72|0.2|0.271
FI|1998|11.1|9.57|0.66|0.153|0.218
FI|1999|11.16|9.57|0.54|0.159|0.213
FI|2000|10.98|9.55|0.5|0.143|0.193
FI|2001|10.85|9.37|1.12|0.148|0.259
FI|2002|10.7|9.52|1.01|0.118|0.219
FI|2003|10.88|9.41|1.11|0.147|0.257
FI|2004|11.06|9.12|1.28|0.194|0.322
FI|2005|11.02|9.15|1.72|0.187|0.359
FI|2006|11.19|9.14|1.97|0.205|0.402
FI|2007|11.12|9.29|2.57|0.183|0.44
FI|2008|11.22|9.25|2.91|0.197|0.488
FI|2009|11.34|9.36|2.73|0.198|0.471
FI|2010|11.39|9.5|2.56|0.189|0.445
FI|2011|11.15|9.4|3.13|0.175|0.487
FI|2012|11.01|9.57|3.23|0.144|0.467
FI|2013|10.71|9.48|3.32|0.123|0.455
FI|2014|10.72|9.66|3.21|0.106|0.427
FI|2015|10.72|9.83|3.1|0.089|0.399
FI|2016|10.71|9.93|2.99|0.078|0.377
FI|2017|10.69|10.02|2.88|0.067|0.355
FI|2018|10.66|10.1|2.77|0.056|0.332
FI|2019|10.62|10.2|2.66|0.042|0.309
FI|2020|10.58|10.29|2.56|0.029|0.284
FI|2021|10.52|10.41|2.46|0.011|0.257
FI|2022|10.45|10.53|2.35|-0.008|0.227
FI|2023|10.37|10.64|2.25|-0.027|0.197
FI|2024|10.28|10.77|2.15|-0.049|0.166
FI|2025|10.19|10.89|2.05|-0.07|0.135
FI|2026|10.09|11.04|1.95|-0.095|0.1
FI|2027|10|11.19|1.86|-0.119|0.066
FI|2028|9.91|11.34|1.76|-0.143|0.033
FI|2029|9.84|11.5|1.66|-0.166|0
FI|2030|9.77|11.65|1.57|-0.188|-0.031
FI|2031|9.72|11.82|1.57|-0.21|-0.054
FI|2032|9.67|11.99|1.57|-0.232|-0.075
FI|2033|9.64|12.15|1.57|-0.251|-0.094
FI|2034|9.62|12.3|1.57|-0.268|-0.11
FI|2035|9.62|12.43|1.58|-0.281|-0.124
FI|2036|9.62|12.57|1.58|-0.295|-0.137
FI|2037|9.63|12.69|1.58|-0.306|-0.148
FI|2038|9.65|12.8|1.58|-0.315|-0.157
FI|2039|9.66|12.89|1.58|-0.323|-0.165
FI|2040|9.68|12.97|1.59|-0.329|-0.171
FI|2041|9.69|13.04|1.59|-0.335|-0.177
FI|2042|9.7|13.1|1.59|-0.34|-0.181
FI|2043|9.7|13.14|1.6|-0.344|-0.185
FI|2044|9.69|13.17|1.6|-0.348|-0.188
FI|2045|9.69|13.19|1.6|-0.35|-0.19
FI|2046|9.68|13.21|1.6|-0.353|-0.192
FI|2047|9.67|13.22|1.61|-0.355|-0.194
FI|2048|9.65|13.21|1.61|-0.356|-0.195
FI|2049|9.62|13.19|1.61|-0.357|-0.196
FI|2050|9.6|13.17|1.62|-0.357|-0.196
FJ|1986|29.32|7.52|-12.47|2.18|0.934
FJ|1987|28.99|7.32|-12.35|2.167|0.932
FJ|1988|28.58|7.13|-12.24|2.145|0.921
FJ|1989|28.14|6.96|-12.12|2.118|0.905
FJ|1990|27.67|6.81|-12.02|2.086|0.884
FJ|1991|27.37|6.66|-11.91|2.071|0.879
FJ|1992|27.08|6.52|-11.81|2.056|0.875
FJ|1993|26.79|6.4|-11.71|2.039|0.868
FJ|1994|26.51|6.3|-11.6|2.021|0.861
FJ|1995|26.24|6.2|-11.51|2.004|0.853
FJ|1996|25.43|6.11|-11.41|1.932|0.79
FJ|1997|24.6|6.03|-9.3|1.857|0.927
FJ|1998|23.79|5.97|-9.13|1.782|0.869
FJ|1999|22.25|5.91|-8.98|1.634|0.736
FJ|2000|21.94|5.87|-8.83|1.607|0.724
FJ|2001|21.63|5.84|-8.69|1.579|0.711
FJ|2002|21.86|5.82|-8.55|1.604|0.749
FJ|2003|22.6|5.82|-8.4|1.678|0.838
FJ|2004|21.77|5.82|-8.25|1.595|0.77
FJ|2005|22.4|5.82|-8.11|1.658|0.847
FJ|2006|22.91|5.83|-7.96|1.708|0.911
FJ|2007|23.8|5.85|-7.81|1.795|1.015
FJ|2008|23.04|5.86|-7.66|1.718|0.952
FJ|2009|22.28|5.86|-7.51|1.642|0.89
FJ|2010|21.52|5.88|-7.37|1.564|0.827
FJ|2011|21.11|5.9|-7.24|1.521|0.798
FJ|2012|20.7|5.93|-7.11|1.477|0.766
FJ|2013|20.28|5.96|-6.99|1.432|0.734
FJ|2014|19.86|6|-6.86|1.386|0.7
FJ|2015|19.43|6.04|-6.75|1.339|0.665
FJ|2016|19.04|6.09|-6.63|1.295|0.632
FJ|2017|18.62|6.14|-6.52|1.248|0.596
FJ|2018|18.21|6.2|-6.41|1.201|0.56
FJ|2019|17.78|6.27|-6.31|1.151|0.521
FJ|2020|17.35|6.33|-6.21|1.102|0.481
FJ|2021|17|6.41|-6.02|1.059|0.457
FJ|2022|16.65|6.49|-5.83|1.016|0.433
FJ|2023|16.34|6.57|-5.65|0.977|0.412
FJ|2024|16.03|6.66|-5.47|0.937|0.39
FJ|2025|15.71|6.74|-5.29|0.897|0.368
FJ|2026|15.47|6.84|-5.12|0.863|0.351
FJ|2027|15.26|6.94|-4.94|0.832|0.338
FJ|2028|15.08|7.04|-4.77|0.804|0.327
FJ|2029|14.9|7.14|-4.6|0.776|0.315
FJ|2030|14.71|7.24|-4.43|0.747|0.303
FJ|2031|14.56|7.35|-4.27|0.721|0.294
FJ|2032|14.43|7.46|-4.1|0.697|0.287
FJ|2033|14.3|7.57|-3.93|0.673|0.28
FJ|2034|14.18|7.68|-3.77|0.65|0.273
FJ|2035|14.05|7.78|-3.61|0.627|0.266
FJ|2036|13.94|7.89|-3.45|0.605|0.26
FJ|2037|13.81|8|-3.29|0.581|0.252
FJ|2038|13.66|8.11|-3.13|0.555|0.241
FJ|2039|13.5|8.22|-2.97|0.528|0.231
FJ|2040|13.35|8.32|-2.81|0.503|0.222
FJ|2041|13.19|8.44|-2.66|0.475|0.21
FJ|2042|13.01|8.55|-2.5|0.446|0.196
FJ|2043|12.8|8.65|-2.35|0.415|0.18
FJ|2044|12.61|8.76|-2.2|0.385|0.166
FJ|2045|12.42|8.86|-2.04|0.356|0.152
FJ|2046|12.26|8.97|-1.89|0.329|0.14
FJ|2047|12.09|9.08|-1.74|0.301|0.127
FJ|2048|11.91|9.19|-1.59|0.272|0.114
FJ|2049|11.75|9.29|-1.44|0.246|0.102
FJ|2050|11.59|9.39|-1.29|0.22|0.091
FM|1994|32.95|6.83|-20.74|2.612|0.538
FM|1995|32.15|6.64|-20.7|2.551|0.48
FM|1996|31.32|6.4|-20.68|2.492|0.424
FM|1997|30.47|6.18|-20.71|2.429|0.359
FM|1998|29.63|5.96|-20.76|2.367|0.291
FM|1999|28.78|5.72|-20.83|2.306|0.223
FM|2000|28.32|5.51|-20.9|2.281|0.191
FM|2001|27.73|5.35|-20.95|2.238|0.143
FM|2002|27.12|5.18|-20.98|2.194|0.095
FM|2003|26.49|5.05|-21.01|2.144|0.043
FM|2004|25.81|4.92|-21.01|2.089|-0.012
FM|2005|25.12|4.8|-21.02|2.032|-0.07
FM|2006|24.65|4.7|-21.03|1.995|-0.108
FM|2007|24.17|4.61|-21.04|1.956|-0.147
FM|2008|23.66|4.53|-21.04|1.913|-0.191
FM|2009|23.1|4.46|-21.03|1.864|-0.238
FM|2010|22.57|4.4|-21.01|1.817|-0.284
FM|2011|22.22|4.35|-20.99|1.787|-0.313
FM|2012|21.85|4.31|-20.97|1.754|-0.343
FM|2013|21.44|4.27|-20.95|1.717|-0.378
FM|2014|20.97|4.25|-20.93|1.672|-0.421
FM|2015|20.54|4.23|-20.93|1.631|-0.462
FM|2016|20.26|4.22|-20.9|1.604|-0.486
FM|2017|19.95|4.22|-20.89|1.573|-0.516
FM|2018|19.63|4.23|-20.88|1.54|-0.548
FM|2019|19.25|4.23|-20.87|1.502|-0.585
FM|2020|18.89|4.25|-20.87|1.464|-0.623
FM|2021|18.67|4.26|-20.88|1.441|-0.647
FM|2022|18.41|4.28|-20.89|1.413|-0.675
FM|2023|18.15|4.32|-20.9|1.383|-0.707
FM|2024|17.88|4.34|-20.91|1.354|-0.737
FM|2025|17.58|4.38|-20.94|1.32|-0.773
FM|2026|17.37|4.41|-20.96|1.296|-0.801
FM|2027|17.14|4.46|-20.99|1.268|-0.831
FM|2028|16.91|4.49|-21|1.242|-0.859
FM|2029|16.71|4.53|-21.04|1.218|-0.887
FM|2030|16.45|4.59|-21.07|1.186|-0.921
FM|2031|16.24|4.64|-21.1|1.16|-0.95
FM|2032|16.03|4.7|-21.15|1.133|-0.981
FM|2033|15.83|4.75|-21.17|1.108|-1.009
FM|2034|15.65|4.8|-21.21|1.085|-1.037
FM|2035|15.45|4.88|-21.26|1.057|-1.069
FM|2036|15.24|4.93|-21.3|1.031|-1.099
FM|2037|15.06|4.99|-21.34|1.007|-1.127
FM|2038|14.89|5.07|-21.38|0.982|-1.156
FM|2039|14.72|5.13|-21.42|0.959|-1.183
FM|2040|14.55|5.21|-21.48|0.934|-1.214
FM|2041|14.4|5.28|-21.51|0.912|-1.239
FM|2042|14.26|5.36|-21.57|0.89|-1.267
FM|2043|14.13|5.43|-21.63|0.87|-1.293
FM|2044|14.01|5.53|-21.69|0.848|-1.322
FM|2045|13.88|5.59|-21.76|0.829|-1.347
FM|2046|13.77|5.69|-21.84|0.808|-1.377
FM|2047|13.65|5.77|-21.94|0.788|-1.406
FM|2048|13.53|5.85|-22.02|0.768|-1.434
FM|2049|13.43|5.95|-22.13|0.748|-1.466
FM|2050|13.35|6.03|-22.21|0.732|-1.489
FO|1994|14.94|7.95|-43.34|0.699|-3.636
FO|1995|14.77|8.36|-13.69|0.641|-0.728
FO|1996|15.53|9.08|3.28|0.645|0.973
FO|1997|15.07|8.54|4.61|0.653|1.115
FO|1998|13.91|8.46|6.51|0.545|1.196
FO|1999|13.72|8.89|7.94|0.483|1.277
FO|2000|15.07|7.69|9.67|0.738|1.705
FO|2001|13.57|7.68|11.57|0.589|1.745
FO|2002|14.95|8.28|8.22|0.667|1.489
FO|2003|14.62|8.42|4.34|0.62|1.053
FO|2004|14.72|7.85|-3.44|0.687|0.344
FO|2005|14.68|8.65|-8.74|0.603|-0.271
FO|2006|13.66|8.69|-1.63|0.497|0.333
FO|2007|13.47|8.66|-1.22|0.481|0.359
FO|2008|13.25|8.67|-0.82|0.458|0.376
FO|2009|13.04|8.66|-0.41|0.438|0.397
FO|2010|12.9|8.66|0|0.424|0.424
FO|2011|12.95|8.67|0|0.428|0.428
FO|2012|13.14|8.67|0|0.447|0.447
FO|2013|13.36|8.67|0|0.469|0.469
FO|2014|13.57|8.71|0|0.486|0.487
FO|2015|13.77|8.71|0|0.506|0.506
FO|2016|14.01|8.74|0|0.527|0.527
FO|2017|14.29|8.75|0|0.554|0.554
FO|2018|14.54|8.76|0|0.578|0.578
FO|2019|14.75|8.81|0|0.594|0.594
FO|2020|14.9|8.83|0|0.607|0.606
FO|2021|14.96|8.86|0|0.61|0.61
FO|2022|14.98|8.92|0|0.606|0.607
FO|2023|14.97|8.96|0|0.601|0.601
FO|2024|14.92|9|0|0.592|0.592
FO|2025|14.81|9.06|0|0.575|0.575
FO|2026|14.6|9.12|0|0.548|0.548
FO|2027|14.39|9.2|0|0.519|0.519
FO|2028|14.21|9.29|0|0.492|0.492
FO|2029|14.01|9.35|0|0.466|0.466
FO|2030|13.8|9.44|0|0.436|0.436
FO|2031|13.52|9.53|0|0.399|0.4
FO|2032|13.27|9.64|0|0.363|0.364
FO|2033|13.06|9.71|0|0.335|0.335
FO|2034|12.89|9.81|0|0.308|0.309
FO|2035|12.71|9.89|0|0.282|0.283
FO|2036|12.53|9.98|0|0.255|0.255
FO|2037|12.4|10.07|0|0.233|0.233
FO|2038|12.28|10.15|0|0.213|0.213
FO|2039|12.22|10.22|0|0.2|0.2
FO|2040|12.16|10.29|0|0.187|0.187
FO|2041|12.12|10.36|0|0.176|0.176
FO|2042|12.12|10.41|0|0.171|0.17
FO|2043|12.13|10.48|0|0.165|0.165
FO|2044|12.15|10.52|0|0.163|0.163
FO|2045|12.18|10.56|0|0.162|0.162
FO|2046|12.23|10.61|0|0.162|0.162
FO|2047|12.26|10.65|0|0.161|0.162
FO|2048|12.3|10.65|0|0.165|0.165
FO|2049|12.31|10.68|0|0.163|0.163
FO|2050|12.31|10.7|0|0.161|0.161
FP|1983|30.23|5.7|4.72|2.453|2.925
FP|1984|30.37|5.16|4.59|2.521|2.98
FP|1985|30.65|5.48|4.45|2.517|2.962
FP|1986|29.89|5.12|4.32|2.477|2.91
FP|1987|29.06|5.67|4.2|2.339|2.76
FP|1988|29.87|5.01|4.09|2.486|2.895
FP|1989|28.13|5.56|-3.79|2.257|1.879
FP|1990|27.89|4.92|-3.71|2.297|1.926
FP|1991|26.52|5.02|-3.65|2.15|1.785
FP|1992|25.61|5.1|-3.58|2.051|1.692
FP|1993|25.1|5.01|-3.52|2.009|1.657
FP|1994|23.66|5.03|-3.47|1.863|1.516
FP|1995|22.45|4.79|-3.42|1.766|1.425
FP|1996|21.3|4.55|-3.37|1.675|1.338
FP|1997|21.07|4.49|1.88|1.658|1.847
FP|1998|20.08|4.41|1.85|1.567|1.753
FP|1999|20.88|4.33|1.82|1.655|1.837
FP|2000|20.91|4.29|1.78|1.662|1.84
FP|2001|20.28|4.87|1.75|1.541|1.716
FP|2002|19.49|4.6|1.72|1.489|1.661
FP|2003|18.15|4.53|-1.18|1.362|1.244
FP|2004|17.65|4.51|-1.16|1.314|1.198
FP|2005|17.58|4.88|-1.15|1.27|1.155
FP|2006|17.88|4.49|-1.14|1.339|1.225
FP|2007|17.05|4.68|-1.12|1.237|1.125
FP|2008|17.6|4.48|-1.08|1.312|1.203
FP|2009|16.58|4.55|-1.05|1.203|1.098
FP|2010|16.34|4.61|-1.01|1.173|1.072
FP|2011|16.14|4.69|-0.98|1.145|1.048
FP|2012|15.92|4.76|-0.94|1.116|1.021
FP|2013|15.7|4.85|-0.91|1.085|0.995
FP|2014|15.47|4.93|-0.87|1.054|0.967
FP|2015|15.22|5.02|-0.84|1.02|0.936
FP|2016|15|5.11|-0.81|0.989|0.908
FP|2017|14.77|5.21|-0.78|0.956|0.878
FP|2018|14.52|5.31|-0.75|0.921|0.846
FP|2019|14.24|5.41|-0.72|0.883|0.811
FP|2020|13.96|5.52|-0.69|0.844|0.775
FP|2021|13.73|5.63|-0.66|0.81|0.743
FP|2022|13.49|5.75|-0.63|0.774|0.71
FP|2023|13.22|5.87|-0.61|0.735|0.674
FP|2024|12.93|5.99|-0.58|0.694|0.636
FP|2025|12.67|6.12|-0.56|0.655|0.6
FP|2026|12.46|6.25|-0.53|0.621|0.568
FP|2027|12.27|6.39|-0.5|0.588|0.537
FP|2028|12.06|6.53|-0.48|0.553|0.505
FP|2029|11.85|6.68|-0.46|0.517|0.471
FP|2030|11.64|6.83|-0.43|0.481|0.438
FP|2031|11.48|6.99|-0.41|0.449|0.408
FP|2032|11.34|7.15|-0.39|0.419|0.38
FP|2033|11.21|7.32|-0.36|0.389|0.353
FP|2034|11.09|7.49|-0.34|0.36|0.326
FP|2035|10.95|7.66|-0.32|0.329|0.297
FP|2036|10.84|7.84|-0.3|0.3|0.27
FP|2037|10.74|8.03|-0.27|0.271|0.244
FP|2038|10.66|8.21|-0.25|0.245|0.22
FP|2039|10.59|8.4|-0.23|0.219|0.195
FP|2040|10.52|8.59|-0.21|0.193|0.172
FP|2041|10.44|8.78|-0.19|0.166|0.147
FP|2042|10.37|8.98|-0.17|0.139|0.122
FP|2043|10.3|9.17|-0.15|0.113|0.097
FP|2044|10.23|9.37|-0.13|0.086|0.074
FP|2045|10.16|9.56|-0.1|0.06|0.05
FP|2046|10.1|9.76|-0.08|0.034|0.026
FP|2047|10.04|9.95|-0.06|0.009|0.002
FP|2048|9.98|10.14|-0.04|-0.016|-0.021
FP|2049|9.92|10.33|-0.02|-0.041|-0.044
FP|2050|9.85|10.52|0|-0.067|-0.067
FR|1990|13.71|9.18|1.37|0.453|0.59
FR|1991|13.57|9.1|1.52|0.447|0.6
FR|1992|13.23|8.99|1.58|0.424|0.582
FR|1993|12.63|9.13|1.24|0.35|0.474
FR|1994|12.57|8.88|0.9|0.369|0.459
FR|1995|12.84|9.04|0.72|0.38|0.453
FR|1996|12.87|9.07|0.64|0.38|0.444
FR|1997|12.69|8.94|0.69|0.375|0.444
FR|1998|12.83|8.96|0.77|0.387|0.463
FR|1999|12.88|9.04|1.01|0.384|0.484
FR|2000|13.3|8.94|1.17|0.436|0.553
FR|2001|13.16|8.78|1.41|0.438|0.579
FR|2002|12.94|8.79|1.56|0.415|0.57
FR|2003|12.86|8.98|1.56|0.388|0.543
FR|2004|12.89|8.29|1.63|0.46|0.623
FR|2005|12.91|8.53|1.46|0.438|0.585
FR|2006|13.19|8.3|1.77|0.489|0.665
FR|2007|12.93|8.32|1.13|0.461|0.574
FR|2008|13.01|8.45|1.12|0.456|0.568
FR|2009|12.89|8.5|1.04|0.439|0.543
FR|2010|12.95|8.41|1.11|0.454|0.566
FR|2011|12.83|8.74|1.11|0.409|0.52
FR|2012|12.72|8.85|1.1|0.387|0.497
FR|2013|12.6|8.96|1.1|0.364|0.474
FR|2014|12.49|9.06|1.09|0.343|0.451
FR|2015|12.38|9.16|1.09|0.322|0.431
FR|2016|12.28|9.25|1.08|0.303|0.411
FR|2017|12.17|9.34|1.08|0.283|0.391
FR|2018|12.07|9.42|1.07|0.265|0.372
FR|2019|11.98|9.5|1.07|0.248|0.355
FR|2020|11.89|9.57|1.07|0.232|0.339
FR|2021|11.78|9.65|1.06|0.213|0.319
FR|2022|11.67|9.73|1.06|0.194|0.301
FR|2023|11.58|9.8|1.06|0.178|0.284
FR|2024|11.5|9.86|1.05|0.164|0.269
FR|2025|11.42|9.93|1.05|0.149|0.254
FR|2026|11.34|10.01|1.05|0.133|0.237
FR|2027|11.25|10.1|1.05|0.115|0.22
FR|2028|11.18|10.19|1.04|0.099|0.203
FR|2029|11.13|10.29|1.04|0.084|0.188
FR|2030|11.07|10.39|1.04|0.068|0.172
FR|2031|11|10.51|1.04|0.049|0.153
FR|2032|10.95|10.64|1.04|0.031|0.135
FR|2033|10.9|10.76|1.04|0.014|0.117
FR|2034|10.85|10.9|1.03|-0.005|0.098
FR|2035|10.79|11.04|1.03|-0.025|0.078
FR|2036|10.73|11.19|1.03|-0.046|0.057
FR|2037|10.67|11.34|1.03|-0.067|0.037
FR|2038|10.62|11.48|1.03|-0.086|0.017
FR|2039|10.56|11.62|1.03|-0.106|-0.003
FR|2040|10.49|11.75|1.03|-0.126|-0.022
FR|2041|10.44|11.87|1.03|-0.143|-0.04
FR|2042|10.38|11.99|1.03|-0.161|-0.057
FR|2043|10.32|12.09|1.03|-0.177|-0.073
FR|2044|10.26|12.19|1.03|-0.193|-0.089
FR|2045|10.2|12.27|1.03|-0.207|-0.104
FR|2046|10.16|12.36|1.04|-0.22|-0.116
FR|2047|10.12|12.44|1.04|-0.232|-0.128
FR|2048|10.09|12.5|1.04|-0.241|-0.138
FR|2049|10.05|12.56|1.04|-0.251|-0.147
FR|2050|10|12.6|1.04|-0.26|-0.156
GA|1983|49.88|19.85|11.34|3.003|4.137
GA|1984|49.43|18.96|10.88|3.047|4.135
GA|1985|48.99|18.09|10.43|3.09|4.133
GA|1986|48.58|17.27|10.01|3.131|4.132
GA|1987|48.22|16.49|9.6|3.173|4.133
GA|1988|47.91|15.76|9.21|3.215|4.136
GA|1989|47.66|15.09|8.84|3.257|4.141
GA|1990|47.47|14.48|8.48|3.299|4.147
GA|1991|47.31|13.91|8.13|3.34|4.153
GA|1992|47.17|13.39|7.8|3.378|4.157
GA|1993|47.05|12.91|5.86|3.414|4
GA|1994|46.17|12.42|4.07|3.375|3.782
GA|1995|45.32|11.94|2.42|3.338|3.58
GA|1996|44.5|11.48|0.88|3.302|3.39
GA|1997|43.71|10.99|-0.56|3.272|3.216
GA|1998|42.94|10.53|-1.91|3.241|3.049
GA|1999|42.19|10.12|-3.18|3.207|2.889
GA|2000|41.44|9.74|-4.39|3.17|2.731
GA|2001|40.69|9.4|-4.19|3.129|2.711
GA|2002|39.93|9.09|-3.99|3.084|2.685
GA|2003|39.48|8.91|-3.81|3.057|2.676
GA|2004|39.01|8.75|-3.63|3.026|2.662
GA|2005|38.51|8.6|-3.46|2.991|2.644
GA|2006|37.86|8.43|-3.3|2.943|2.613
GA|2007|37.17|8.25|-3.14|2.892|2.578
GA|2008|36.47|8.09|-2.99|2.838|2.538
GA|2009|35.72|7.97|-2.85|2.775|2.491
GA|2010|34.94|7.83|-2.71|2.711|2.439
GA|2011|34.19|7.65|-2.58|2.654|2.396
GA|2012|33.41|7.5|-2.46|2.591|2.344
GA|2013|32.59|7.38|-2.34|2.521|2.287
GA|2014|31.75|7.26|-2.23|2.449|2.226
GA|2015|30.86|7.15|-2.12|2.371|2.159
GA|2016|30.12|7.05|-2.01|2.307|2.106
GA|2017|29.35|6.96|-1.92|2.239|2.048
GA|2018|28.57|6.87|-1.82|2.17|1.988
GA|2019|27.78|6.79|-1.73|2.099|1.925
GA|2020|26.97|6.72|-1.64|2.025|1.861
GA|2021|26.36|6.66|-1.56|1.97|1.814
GA|2022|25.74|6.61|-1.48|1.913|1.764
GA|2023|25.1|6.57|-1.4|1.853|1.713
GA|2024|24.47|6.53|-1.33|1.794|1.66
GA|2025|23.82|6.5|-1.26|1.732|1.606
GA|2026|23.38|6.48|-1.19|1.69|1.572
GA|2027|22.93|6.47|-1.12|1.646|1.535
GA|2028|22.47|6.45|-1.06|1.602|1.497
GA|2029|22.01|6.45|-0.99|1.556|1.457
GA|2030|21.54|6.44|-0.93|1.51|1.417
GA|2031|21.22|6.44|-0.87|1.478|1.39
GA|2032|20.88|6.45|-0.82|1.443|1.362
GA|2033|20.54|6.46|-0.76|1.408|1.332
GA|2034|20.19|6.47|-0.71|1.372|1.301
GA|2035|19.82|6.49|-0.65|1.333|1.268
GA|2036|19.55|6.5|-0.6|1.305|1.245
GA|2037|19.27|6.53|-0.55|1.274|1.22
GA|2038|18.99|6.55|-0.5|1.244|1.193
GA|2039|18.69|6.57|-0.46|1.212|1.166
GA|2040|18.38|6.6|-0.41|1.178|1.137
GA|2041|18.15|6.63|-0.37|1.152|1.116
GA|2042|17.91|6.66|-0.32|1.125|1.093
GA|2043|17.67|6.7|-0.28|1.097|1.069
GA|2044|17.42|6.74|-0.24|1.068|1.045
GA|2045|17.16|6.78|-0.19|1.038|1.019
GA|2046|16.95|6.82|-0.15|1.013|0.997
GA|2047|16.73|6.87|-0.11|0.986|0.975
GA|2048|16.52|6.92|-0.08|0.96|0.952
GA|2049|16.3|6.97|-0.04|0.933|0.929
GA|2050|16.09|7.02|0|0.907|0.907
GB|1993|38.79|10.63|-0.48|2.816|2.768
GB|1994|38.18|10.63|-23.25|2.755|0.43
GB|1995|37.67|10.69|-13.04|2.698|1.394
GB|1996|36.73|10.7|-2.77|2.603|2.327
GB|1997|35.62|10.67|-1.97|2.495|2.298
GB|1998|34.49|10.64|-1.1|2.385|2.274
GB|1999|33.32|10.63|11.35|2.269|3.404
GB|2000|33.14|10.62|4.95|2.252|2.747
GB|2001|32.97|10.56|-1.49|2.241|2.091
GB|2002|32.8|10.53|-0.07|2.227|2.22
